longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,median_house_value
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,False,False,False,True,False,240700.0
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,False,False,False,True,False,208100.0
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,False,False,False,True,False,198100.0
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,False,False,False,True,False,172800.0
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,False,False,False,True,False,336700.0
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,False,False,False,True,False,318200.0
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,False,False,False,True,False,285800.0
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,False,False,False,True,False,293000.0
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,False,False,False,True,False,371000.0
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,False,False,False,True,False,157300.0
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,False,False,False,True,False,135300.0
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,False,False,False,True,False,136700.0
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,False,False,False,True,False,160700.0
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,False,False,False,True,False,140600.0
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,False,False,False,True,False,144000.0
-122.16,37.77,47.0,1256.0,,570.0,218.0,4.375,False,False,False,True,False,161900.0
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,False,False,False,True,False,156300.0
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,False,False,False,True,False,176000.0
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,False,False,False,True,False,145800.0
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,False,False,False,True,False,141900.0
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,False,False,False,True,False,90700.0
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,False,False,False,True,False,90600.0
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,False,False,False,True,False,107900.0
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,False,False,False,True,False,107000.0
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,False,False,False,True,False,98200.0
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,False,False,False,True,False,89500.0
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,False,False,False,True,False,93800.0
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,False,False,False,True,False,96700.0
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,False,False,False,True,False,97500.0
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,False,False,False,True,False,97300.0
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,False,False,False,True,False,91200.0
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,False,False,False,True,False,91400.0
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,False,False,False,True,False,96200.0
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,False,False,False,True,False,120100.0
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,False,False,False,True,False,100000.0
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,False,False,False,True,False,94700.0
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,False,False,False,True,False,85700.0
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,False,False,False,True,False,89300.0
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,False,False,False,True,False,101400.0
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,False,False,False,True,False,72500.0
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,False,False,False,True,False,74100.0
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,False,False,False,True,False,70000.0
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,False,False,False,True,False,84600.0
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,False,False,False,True,False,81800.0
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,False,False,False,True,False,81400.0
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,False,False,False,True,False,81800.0
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,False,False,False,True,False,85800.0
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,False,False,False,True,False,87100.0
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,False,False,False,True,False,83500.0
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,False,False,False,True,False,79700.0
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,False,False,False,True,False,83400.0
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,False,False,False,True,False,84700.0
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,False,False,False,True,False,80000.0
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,False,False,False,True,False,76400.0
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,False,False,False,True,False,79700.0
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,False,False,False,True,False,82400.0
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,False,False,False,True,False,97700.0
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,False,False,False,True,False,97200.0
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,False,False,False,True,False,101600.0
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,False,False,False,True,False,86500.0
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,False,False,False,True,False,90500.0
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,False,False,False,True,False,107600.0
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,False,False,False,True,False,84200.0
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,False,False,False,True,False,88900.0
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,False,False,False,True,False,80700.0
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,False,False,False,True,False,87100.0
-122.17,37.75,38.0,992.0,,732.0,259.0,1.6196,False,False,False,True,False,85100.0
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,False,False,False,True,False,82000.0
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,False,False,False,True,False,82800.0
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,False,False,False,True,False,84600.0
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,False,False,False,True,False,82100.0
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,False,False,False,True,False,89300.0
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,False,False,False,True,False,98300.0
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,False,False,False,True,False,92300.0
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,False,False,False,True,False,88800.0
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,False,False,False,True,False,90000.0
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,False,False,False,True,False,95500.0
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,False,False,False,True,False,91700.0
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,False,False,False,True,False,100400.0
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,False,False,False,True,False,94800.0
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,False,False,False,True,False,164300.0
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,False,False,False,True,False,155500.0
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,False,False,False,True,False,196900.0
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,False,False,False,True,False,279100.0
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,False,False,False,True,False,252800.0
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,False,False,False,True,False,275400.0
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,False,False,False,True,False,250000.0
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,False,False,False,True,False,329800.0
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,False,False,False,True,False,195500.0
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,False,False,False,True,False,255900.0
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,False,False,False,True,False,311100.0
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,False,False,False,True,False,330000.0
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,False,False,False,True,False,248900.0
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,False,False,False,True,False,142900.0
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,False,False,False,True,False,126300.0
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,False,False,False,True,False,135800.0
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,False,False,False,True,False,130600.0
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,False,False,False,True,False,107900.0
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,False,False,False,True,False,111100.0
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,False,False,False,True,False,122000.0
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,False,False,False,True,False,118000.0
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,False,False,False,True,False,95200.0
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,False,False,False,True,False,94300.0
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,False,False,False,True,False,92500.0
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,False,False,False,True,False,91800.0
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,False,False,False,True,False,109400.0
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,False,False,False,True,False,129500.0
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,False,False,False,True,False,143400.0
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,False,False,False,True,False,98200.0
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,False,False,False,True,False,103100.0
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,False,False,False,True,False,276800.0
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,False,False,False,True,False,270900.0
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,False,False,False,True,False,246200.0
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,False,False,False,True,False,224200.0
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,False,False,False,True,False,229100.0
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,False,False,False,True,False,211600.0
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,False,False,False,True,False,256100.0
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,False,False,False,True,False,206300.0
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,False,False,False,True,False,221300.0
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,False,False,False,True,False,207400.0
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,False,False,False,True,False,350000.0
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,False,False,False,True,False,218200.0
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,False,False,False,True,False,216700.0
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,False,False,False,True,False,270600.0
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,False,False,False,True,False,261400.0
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,False,False,False,True,False,261300.0
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,False,False,False,True,False,232200.0
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,False,False,False,True,False,375400.0
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,False,False,False,True,False,357300.0
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,False,False,False,True,False,374400.0
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,False,False,False,True,False,358800.0
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,False,False,False,True,False,417500.0
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,False,False,False,True,False,430500.0
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,False,False,False,True,False,362900.0
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,False,False,False,True,False,397000.0
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,False,False,False,True,False,346800.0
-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,False,False,False,True,False,327100.0
-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,False,False,False,True,False,290100.0
-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,False,False,False,True,False,292000.0
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,False,False,False,True,False,270900.0
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,False,False,False,True,False,371100.0
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,False,False,False,True,False,335600.0
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,False,False,False,True,False,371300.0
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,False,False,False,True,False,344000.0
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,False,False,False,True,False,342200.0
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,False,False,False,True,False,370900.0
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,False,False,False,True,False,350000.0
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,False,False,False,True,False,368600.0
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,False,False,False,True,False,391800.0
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,False,False,False,True,False,415300.0
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,False,False,False,True,False,284900.0
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,False,False,False,True,False,287500.0
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,False,False,False,True,False,272900.0
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,False,False,False,True,False,259600.0
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,False,False,False,True,False,254500.0
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,False,False,False,True,False,235600.0
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,False,False,False,True,False,218400.0
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,False,False,False,True,False,229200.0
-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,False,False,False,True,False,192100.0
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,False,False,False,True,False,179300.0
-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,False,False,False,True,False,187500.0
-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,False,False,False,True,False,138800.0
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,False,False,False,True,False,150000.0
-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,False,False,False,True,False,140600.0
-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,False,False,False,True,False,120000.0
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,False,False,False,True,False,144800.0
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,False,False,False,True,False,144800.0
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,False,False,False,True,False,245500.0
-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,False,False,False,True,False,200000.0
-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,False,False,False,True,False,173700.0
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,False,False,False,True,False,185600.0
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,False,False,False,True,False,182600.0
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,False,False,False,True,False,227900.0
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,False,False,False,True,False,220700.0
-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,False,False,False,True,False,212000.0
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,False,False,False,True,False,271400.0
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,False,False,False,True,False,268800.0
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,False,False,False,True,False,277800.0
-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,False,False,False,True,False,332500.0
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,False,False,False,True,False,338900.0
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,False,False,False,True,False,287500.0
-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,False,False,False,True,False,384600.0
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,False,False,False,True,False,371400.0
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,False,False,False,True,False,350000.0
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,False,False,False,True,False,500001.0
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,False,False,False,True,False,175000.0
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,False,False,False,True,False,241700.0
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,False,False,False,True,False,216700.0
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,False,False,False,True,False,211300.0
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,False,False,False,True,False,210200.0
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,False,False,False,True,False,196400.0
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,False,False,False,True,False,191700.0
-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,False,False,False,True,False,182300.0
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,False,False,False,True,False,175000.0
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,False,False,False,True,False,165900.0
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,False,False,False,True,False,156900.0
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,False,False,False,True,False,164300.0
-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,False,False,False,True,False,150000.0
-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,False,False,False,True,False,150500.0
-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,False,False,False,True,False,169900.0
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,False,False,False,True,False,147400.0
-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,False,False,False,True,False,152700.0
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,False,False,False,True,False,182700.0
-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,False,False,False,True,False,179300.0
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,False,False,False,True,False,157700.0
-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,False,False,False,True,False,153100.0
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,False,False,False,True,False,250000.0
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,False,False,False,True,False,206300.0
-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,False,False,False,True,False,218800.0
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,False,False,False,True,False,198200.0
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,False,False,False,True,False,253600.0
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,False,False,False,True,False,257400.0
-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,False,False,False,True,False,289500.0
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,False,False,False,True,False,241700.0
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,False,False,False,True,False,489600.0
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,False,False,False,True,False,446200.0
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,False,False,False,True,False,456300.0
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,False,False,False,True,False,336800.0
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,False,False,False,True,False,500001.0
-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,False,False,False,True,False,500001.0
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,False,False,False,True,False,376900.0
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,False,False,False,True,False,309600.0
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,False,False,False,True,False,182300.0
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,False,False,False,True,False,172700.0
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,False,False,False,True,False,150800.0
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,False,False,False,True,False,153600.0
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,False,False,False,True,False,106300.0
-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,False,False,False,True,False,142300.0
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,False,False,False,True,False,119400.0
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,False,False,False,True,False,147900.0
-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,False,False,False,True,False,132900.0
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,False,False,False,True,False,132500.0
